OPC-N2 FirmwareVer=OPC-018.2..............................BD
OPC-N2 176880013                                            
Config info:
GSC,1.000
LaserDAC,183
FanDAC,255
ToFtoSFRfactor,74
BinNo,Bin0,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15
Boundary(upper),17,27,41,60,79,123,234,388,575,909,1294,1866,2475,3092,3685,4095
ParticleVolume(um3),0.051,0.151,0.401,0.894,1.646,3.209,8.530,22.449,47.713,99.541,199.532,381.703,696.910,1150.347,1767.146,2460.612
ParticleDensity(g/ml),1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650
SampleVolumeWeighting,4.500,3.000,2.000,0.500,0.300,0.250,0.250,0.250,0.350,0.450,0.500,0.800,1.000,1.000,1.000,1.000
DataRequestInterval(s),1.398
MaxDataArraysPerFile,61798
Data:
Bin0,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,MToFBin1(us/3),MToFBin3,MToFBin5,MToFBin7,SFR(ml/s),SamplingPeriod(s),PM1(ug/m3),PM2.5,PM10
4,4,1,2,0,0,0,0,0,0,1,0,0,0,0,0,20,23,0,0,3.658,1.387,1.016,1.508,22.411
11,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,22,25,0,0,3.647,1.380,1.236,1.497,1.503
12,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,3.647,1.387,1.110,1.554,1.590
7,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,18,0,0,0,3.661,1.388,1.069,1.797,6.129
6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.661,1.387,0.604,0.833,0.849
11,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,16,0,21,0,3.709,1.388,1.274,1.903,6.213
12,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,26,0,31,0,3.673,1.387,1.412,1.860,1.918
10,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,21,24,0,0,3.661,1.387,1.463,1.860,1.875
16,2,3,0,0,1,0,0,0,1,0,0,0,0,0,0,22,0,35,0,3.651,1.381,1.865,2.681,13.936
7,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,20,22,31,0,3.653,1.387,0.978,1.412,1.477
17,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,20,25,0,0,3.655,1.387,1.515,1.990,2.326
6,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,3.644,1.387,1.219,1.559,1.575
9,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,15,21,0,0,3.660,1.387,0.968,1.506,1.844
12,4,3,2,2,1,0,0,0,0,0,0,0,0,0,0,20,23,29,0,3.662,1.387,1.954,2.954,3.052
1,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,21,0,27,31,3.656,1.387,0.605,1.287,2.653
8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,3.663,1.381,1.118,1.386,1.389
8,7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,22,0,0,0,3.629,1.387,1.471,2.065,2.413
8,1,3,1,0,0,1,0,1,0,0,0,0,0,0,0,23,23,0,0,3.621,1.387,1.207,2.313,7.019
7,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,22,23,0,0,3.608,1.387,1.077,1.353,1.360
15,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.608,1.387,1.246,1.693,2.030
10,2,4,1,1,0,1,0,0,0,0,0,0,0,0,0,22,21,0,0,3.600,1.388,1.661,2.662,3.025
13,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,20,0,0,29,3.606,1.387,1.894,2.663,3.996
9,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,3.606,1.381,1.034,1.469,1.492
10,2,1,2,1,0,1,0,0,0,1,0,0,0,0,0,19,25,0,0,3.615,1.388,1.249,2.140,23.634
10,2,1,2,0,2,1,1,0,0,0,0,0,0,0,0,21,15,30,29,3.612,1.387,1.260,2.615,4.398
12,1,3,2,0,0,1,0,0,0,0,0,0,0,0,0,19,23,0,0,3.616,1.387,1.545,2.396,2.746
11,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,19,25,0,0,3.628,1.387,1.517,2.213,2.555
14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,3.627,1.387,1.284,1.439,1.441
9,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,29,19,0,31,3.602,1.344,1.010,1.604,2.983
7,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,23,25,0,29,3.595,1.381,0.838,1.414,2.758
9,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,19,27,0,0,3.599,1.387,1.307,1.868,1.893
7,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.599,1.387,0.819,1.355,1.695
8,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,15,25,23,0,3.615,1.388,0.773,1.390,1.785
10,4,4,1,0,2,0,0,0,0,0,0,0,0,0,0,19,25,26,0,3.631,1.387,1.893,2.862,2.984
11,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,20,0,0,0,3.635,1.387,1.338,1.998,6.361
4,0,3,1,1,1,0,0,1,0,0,0,0,0,1,0,0,23,29,0,3.635,1.387,0.829,1.885,70.829
9,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,25,23,0,35,3.621,1.381,0.977,1.552,2.887
7,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,22,25,0,0,3.608,1.387,1.379,1.865,1.875
5,4,4,1,0,2,0,1,0,0,0,0,0,0,0,0,19,23,24,31,3.625,1.387,1.537,2.835,4.277
5,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,22,27,0,0,3.607,1.387,1.405,1.999,2.014
8,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,15,21,0,0,3.623,1.387,1.199,1.640,1.650
8,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,23,19,0,0,3.602,1.387,1.001,1.532,5.923
9,5,0,3,0,1,0,1,0,0,0,0,0,0,0,0,21,24,25,27,3.595,1.387,1.436,2.357,3.759
19,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,20,21,29,0,3.600,1.381,2.282,2.976,3.042
6,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,23,25,0,0,3.593,1.387,0.912,1.248,1.256
6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,23,27,0,0,3.586,1.387,0.789,1.135,1.156
6,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,20,23,0,0,3.592,1.387,1.168,1.860,2.206
7,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,3.578,1.387,1.550,2.253,2.276
10,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,17,27,0,0,3.589,1.387,1.205,1.549,1.557
9,1,0,1,0,2,0,1,0,0,0,0,0,0,0,0,17,23,23,31,3.599,1.387,0.862,1.690,3.136
11,3,4,1,0,1,0,0,0,0,0,0,0,0,0,0,19,27,31,0,3.612,1.381,1.844,2.623,2.691
15,2,1,2,0,1,2,0,0,0,0,0,0,0,0,0,19,26,25,0,3.621,1.387,1.606,2.763,3.498
9,2,2,2,0,1,0,0,0,0,0,1,0,0,0,0,20,23,27,0,3.623,1.387,1.308,2.000,49.811
16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,33,0,3.623,1.387,1.173,1.384,1.439
10,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,31,25,0,0,3.593,1.388,0.994,1.309,1.324
1,1,3,2,1,0,0,1,0,0,0,0,0,0,0,0,17,27,0,33,3.603,1.387,0.773,1.746,3.104
9,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,20,25,0,0,3.606,1.387,1.448,2.006,2.021
11,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,19,23,0,0,3.610,1.381,1.124,1.365,1.372
5,4,1,2,0,1,0,0,0,0,0,0,0,0,0,0,20,26,27,0,3.616,1.387,1.117,1.679,1.746
9,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,17,0,0,0,3.626,1.387,0.957,1.525,1.875
8,2,3,1,0,0,1,1,0,0,0,0,0,0,0,0,21,25,0,29,3.623,1.387,1.331,2.441,4.107
11,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,18,0,0,29,3.650,1.387,1.578,2.231,3.546
6,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,29,0,0,0,3.600,1.387,1.139,1.868,6.261
10,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,21,0,0,3.600,1.387,0.933,1.818,6.549
14,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,31,3.600,1.382,1.355,2.051,3.404
8,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,17,23,0,0,3.657,1.388,1.377,1.727,1.747
11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.657,1.387,0.936,1.062,1.064
6,6,2,0,0,1,1,0,0,0,0,0,1,0,0,0,20,0,25,0,3.661,1.388,1.481,2.336,72.571
7,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,22,27,0,0,3.646,1.387,1.066,1.339,1.346
13,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,21,19,0,0,3.640,1.387,1.526,1.925,1.946
8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.640,1.387,0.752,0.985,1.002
7,3,2,1,1,0,0,1,0,0,0,0,0,0,0,0,18,23,0,27,3.660,1.388,1.238,2.060,3.390
12,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,3.679,1.381,1.250,1.453,1.467
10,1,4,2,1,0,1,1,0,0,0,0,0,0,0,0,17,23,0,33,3.688,1.387,1.548,2.924,4.580
14,1,5,1,0,0,2,0,1,0,0,0,0,0,0,0,21,35,0,0,3.685,1.387,1.916,3.524,8.481
9,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,20,21,0,0,3.686,1.387,1.223,1.609,1.630
13,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,3.669,1.387,1.441,1.636,1.638
6,3,1,0,1,1,0,0,1,0,0,0,0,0,0,0,20,0,25,0,3.671,1.387,0.985,1.803,6.176
8,4,1,1,1,0,0,0,0,0,0,1,0,0,0,0,19,27,0,0,3.684,1.387,1.273,1.742,48.711
12,1,4,1,0,0,0,1,0,0,0,0,0,0,0,0,19,23,0,27,3.687,1.381,1.619,2.498,3.813
15,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.687,1.387,1.239,1.484,1.500
15,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,15,0,0,51,3.703,1.388,1.329,1.813,3.107
5,4,3,2,0,0,0,0,0,1,0,0,0,0,0,0,19,20,0,0,3.714,1.387,1.364,2.186,13.152
12,3,3,1,0,0,2,0,0,0,0,0,0,0,0,0,32,25,0,0,3.610,1.387,1.755,2.872,3.552
6,2,3,1,0,0,1,0,0,0,0,0,0,0,0,0,23,17,0,0,3.596,1.387,1.194,1.968,2.315
8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.596,1.387,0.590,0.918,1.254
10,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,3.596,1.382,0.957,1.290,1.311
9,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,21,21,0,0,3.593,1.388,1.102,1.361,1.368
5,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,18,21,0,0,3.608,1.344,0.890,1.561,1.919
7,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,20,0,23,0,3.611,1.387,1.073,1.520,1.578
6,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,17,35,0,0,3.650,1.387,1.122,1.722,2.060
12,2,1,2,3,0,0,1,0,0,1,0,0,0,0,0,17,23,0,31,3.669,1.387,1.422,2.556,24.742
7,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,3.682,1.387,1.157,1.473,1.489
5,3,4,2,1,0,0,0,0,0,0,0,0,0,0,0,24,29,0,0,3.649,1.382,1.448,2.233,2.264
7,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,31,3.649,1.387,0.803,1.359,2.674
9,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,23,23,31,0,3.633,1.388,1.407,2.048,2.113
13,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23,0,0,0,3.625,1.387,1.069,1.427,1.761
14,2,0,3,2,0,0,2,0,0,0,0,0,0,0,0,18,26,0,44,3.639,1.387,1.449,2.689,5.362
10,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,3.635,1.387,1.116,1.284,1.286
10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23,0,0,0,3.627,1.387,0.852,1.203,1.537
11,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,19,27,33,0,3.632,1.382,0.983,1.296,1.356
10,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25,31,0,0,3.593,1.387,1.148,1.327,1.332
10,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,20,21,0,0,3.596,1.387,1.031,1.856,6.590
10,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,19,27,0,0,3.613,1.387,2.019,2.742,2.755
6,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,18,21,0,0,3.628,1.387,0.883,1.442,1.783
15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,3.638,1.387,1.352,1.509,1.510
9,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,19,0,0,37,3.641,1.387,1.070,1.654,2.971
10,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,19,23,0,0,3.649,1.382,1.162,1.420,1.427
7,3,2,1,0,0,0,0,1,0,0,0,0,0,0,0,18,21,0,0,3.669,1.387,1.208,1.933,6.247
12,1,1,3,0,1,0,0,1,0,0,0,0,0,0,0,33,24,21,0,3.631,1.387,1.296,2.247,6.669
7,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,18,0,0,27,3.645,1.387,0.899,1.396,2.711
6,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,27,22,0,0,3.625,1.387,0.847,1.255,1.272
10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,3.584,1.387,1.477,1.632,1.633
11,0,4,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.584,1.388,1.466,2.148,74.210
7,2,0,5,0,0,1,0,0,0,0,0,0,0,0,0,18,28,0,0,3.599,1.382,1.003,1.830,2.192
2,4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,23,0,0,0,3.572,1.387,1.256,1.891,23.289
11,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,19,23,0,0,3.577,1.387,1.434,1.887,1.897
15,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,27,0,23,0,3.559,1.387,1.559,2.321,2.721
8,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,22,0,0,0,3.553,1.387,1.155,1.745,2.089
9,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,21,0,0,3.553,1.387,0.760,1.686,10.588
11,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,19,0,0,0,3.577,1.388,1.588,2.141,2.482
13,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,3.586,1.382,1.660,2.049,2.054
8,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,3.586,1.387,0.830,1.134,1.146
6,2,1,0,2,0,1,0,0,0,0,0,0,0,0,0,18,0,0,0,3.601,1.388,0.896,1.598,1.965
12,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,23,27,0,41,3.574,1.387,1.587,2.554,4.238
7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,3.579,1.387,0.789,0.932,0.933
12,0,3,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,26,0,3.579,1.388,1.403,2.532,3.001
6,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,21,21,0,31,3.576,1.388,0.987,1.522,2.866
16,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,3.576,1.382,1.710,2.269,2.293
6,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,21,0,30,0,3.575,1.388,0.751,1.251,1.365
10,2,1,2,3,0,0,1,1,0,0,0,0,0,0,0,21,26,0,33,3.573,1.387,1.314,2.716,8.532
9,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,3.572,1.387,1.117,1.485,1.504
7,1,4,3,0,0,1,0,0,0,0,0,0,0,0,0,23,24,0,0,3.566,1.387,1.400,2.449,2.810
11,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,21,0,33,0,3.564,1.387,1.507,1.990,2.049
13,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,31,0,3.564,1.387,1.350,2.182,2.327
15,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,19,23,0,0,3.578,1.382,1.837,2.553,2.901
7,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,29,0,3.578,1.387,0.834,1.239,1.299
11,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,3.577,1.388,1.511,1.896,1.901
11,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,23,23,27,0,3.570,1.387,1.454,2.088,2.154
8,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,24,27,0,29,3.552,1.387,1.071,1.792,3.161
10,2,2,1,1,0,0,0,0,1,0,0,0,0,0,0,18,19,0,0,3.568,1.387,1.364,2.104,13.530
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.568,1.387,0.734,0.755,0.755
8,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,21,23,0,0,3.565,1.383,1.446,1.857,1.866
6,3,3,0,1,0,1,0,0,0,0,0,0,0,0,0,24,0,0,0,3.539,1.387,1.319,2.153,2.515
7,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,21,23,0,3.539,1.387,0.744,1.456,1.862
8,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,33,27,33,3.539,1.388,0.659,1.295,2.708
16,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,21,23,0,3.539,1.387,1.403,1.817,1.880
8,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,3.530,1.388,1.127,1.319,1.321
7,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,20,0,0,0,3.535,1.345,0.961,1.460,1.815
12,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,19,19,27,0,3.540,1.383,1.545,2.189,2.256
9,2,7,0,0,0,1,0,0,0,0,0,0,0,0,0,17,0,0,0,3.562,1.387,1.990,3.111,3.463
3,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,21,0,0,35,3.561,1.387,0.626,1.127,2.472
8,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,18,25,0,0,3.576,1.387,1.242,1.836,1.874
9,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19,0,0,27,3.586,1.387,0.908,1.312,2.647
9,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,27,27,0,3.586,1.387,1.080,1.983,2.389
13,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,3.586,1.387,1.300,1.629,1.637
10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,3.606,1.388,0.973,1.038,1.038
7,4,1,0,1,0,0,1,0,0,0,0,0,0,0,0,18,0,0,41,3.634,1.383,1.178,1.836,3.174
12,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,21,0,0,3.653,1.387,1.150,1.308,1.313
7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,15,0,0,27,3.669,1.387,0.771,1.243,2.549
9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.669,1.387,0.798,1.224,1.556
15,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,20,29,0,0,3.670,1.388,1.925,2.418,2.428
13,4,4,1,1,0,1,0,0,0,0,0,1,0,0,0,18,17,0,0,3.695,1.387,2.073,3.121,72.707
9,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,17,19,25,0,3.704,1.387,1.009,1.697,1.826
14,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,19,0,25,0,3.707,1.382,1.277,1.603,1.659
11,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,19,0,0,47,3.710,1.387,1.339,2.017,3.312
10,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,21,23,0,3.710,1.387,1.062,1.894,6.213
9,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,21,0,0,3.710,1.387,1.128,1.841,2.177
15,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,17,25,0,0,3.719,1.388,1.374,1.916,2.248
7,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,23,21,26,0,3.701,1.387,0.963,1.558,1.672
13,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,21,21,0,0,3.698,1.387,1.555,2.109,2.134
11,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,3.712,1.382,1.850,2.398,2.418
8,4,4,0,0,1,0,1,0,0,0,1,0,0,0,0,21,0,23,41,3.700,1.387,1.656,2.733,50.829
8,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,19,23,0,0,3.703,1.387,1.053,1.494,1.516
9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,3.703,1.387,0.998,1.081,1.081
12,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,27,0,0,3.703,1.388,0.947,1.797,6.399
11,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,24,0,0,0,3.679,1.388,1.174,1.692,5.986
14,1,3,1,1,0,1,1,0,0,0,0,0,0,0,0,21,25,0,31,3.676,1.387,1.644,2.841,4.496
12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,45,3.676,1.382,0.859,1.217,2.524
9,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,23,0,27,53,3.668,1.388,1.079,1.834,3.196
8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,3.669,1.387,0.963,1.126,1.127
8,1,1,2,0,1,0,0,1,0,0,0,0,0,0,0,19,28,55,0,3.672,1.387,0.950,1.794,6.160
5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,20,35,0,0,3.673,1.387,0.915,1.182,1.189
3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.673,1.387,0.685,1.112,1.131
6,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,21,23,0,0,3.666,1.388,0.995,1.570,1.907
13,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,19,23,0,0,3.673,1.383,1.368,1.631,1.638
9,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3.673,1.387,0.823,1.424,48.856
16,4,2,0,0,1,1,1,0,0,0,0,0,0,0,0,20,0,27,53,3.675,1.388,1.947,3.085,4.774
7,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,19,25,0,29,3.681,1.387,0.795,1.578,3.212
5,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20,0,0,41,3.682,1.387,0.600,0.985,2.285
7,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,23,29,0,3.682,1.387,1.004,1.589,1.653
10,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,20,23,27,0,3.683,1.388,1.285,1.736,1.797
11,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,24,0,0,0,3.649,1.383,1.466,2.071,2.407
4,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,22,27,0,0,3.639,1.387,0.594,1.351,2.021
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.639,1.387,0.432,0.444,0.444
14,3,3,1,0,1,0,1,0,0,0,0,0,0,0,0,20,27,45,27,3.642,1.388,1.887,2.894,4.272
7,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,25,33,0,3.642,1.387,0.750,1.488,1.659
5,1,4,1,0,0,0,0,0,1,0,0,0,0,0,0,19,25,0,0,3.646,1.388,1.125,1.910,13.076
13,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,23,23,0,0,3.638,1.387,1.255,1.851,6.200
13,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,21,25,0,3.638,1.383,1.310,2.121,2.518
8,3,5,1,1,1,1,0,0,0,0,0,0,0,0,0,18,21,33,0,3.658,1.387,1.780,3.062,3.475
10,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,21,0,0,0,3.656,1.387,1.170,1.839,2.188
12,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,19,25,31,0,3.659,1.387,1.192,1.607,1.668
10,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,24,0,26,0,3.627,1.387,1.275,1.821,1.933
11,3,1,1,0,0,1,1,0,0,0,0,0,0,0,0,20,23,0,29,3.630,1.387,1.367,2.295,3.954
7,1,3,1,1,0,1,0,1,0,0,0,0,0,0,0,19,25,0,0,3.635,1.387,1.158,2.372,7.076
11,4,2,2,1,1,0,0,0,0,0,0,0,0,0,0,17,21,25,0,3.672,1.383,1.708,2.491,2.573
11,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,3.691,1.387,1.881,2.480,2.489
4,0,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,23,0,0,3.691,1.346,0.705,1.559,1.935
13,0,3,4,0,2,0,1,0,0,0,0,0,0,0,0,0,26,27,27,3.691,1.388,1.583,2.949,4.377
9,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,17,23,25,0,3.700,1.387,0.967,1.371,1.431
16,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,20,25,27,0,3.700,1.387,1.629,2.156,2.222
7,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,19,22,27,0,3.706,1.387,1.017,1.637,1.716
10,2,2,2,0,1,1,0,0,0,0,0,0,0,0,0,17,26,35,0,3.724,1.383,1.354,2.271,2.664
6,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,23,0,0,3.724,1.387,0.474,0.936,47.713
12,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,15,22,0,0,3.754,1.388,1.197,1.846,2.192
8,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,21,0,32,3.754,1.387,0.613,1.666,4.543
10,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,3.750,1.388,1.107,1.350,1.353
7,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18,0,0,0,3.771,1.387,0.966,1.362,1.683
10,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,20,23,0,0,3.768,1.387,1.410,1.859,1.869
4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,3.765,1.383,1.071,1.445,1.450
10,6,3,1,0,0,1,0,0,0,1,0,0,0,0,0,19,23,0,0,3.776,1.387,1.886,2.828,23.390
