Station;Timestamp;Year;Month;Day;Hour;Min;Sec;0.46um;0.66um;0.89um;1.15um;1.45um;1.85um;2.55um;3.5um;4.5um;5.75um;7.25um;9um;11um;13um;15um;16.5um;DurationSample_s;FlowRate_ml/s;HumiditeDHT22;TempDHT22_AirEntreeOPC;TempAir_sol;TempSolProf10cm;TempBoitier;SoilMoisture;Lux;LeafMoisture
1;1536624005;0;0;0;0;0;0;236;59;21;4;5;2;2;0;0;0;0;0;0;0;0;0;11.73;3.71;98.1;15.6;14.75;22.5;16.75;882;nan;163
1;1536624017;0;0;0;0;0;0;235;54;20;10;0;3;2;1;0;0;0;0;0;0;0;0;11.73;3.7;98.1;15.6;14.75;22.5;16.75;881;nan;162
1;1536624028;0;0;0;0;0;0;246;52;22;9;0;3;1;0;0;0;0;0;0;0;0;0;11.73;3.63;98.2;15.6;14.75;22.5;16.75;881;nan;164
1;1536624040;0;0;0;0;0;0;233;37;22;10;2;2;3;1;1;1;0;0;0;0;0;0;11.73;3.59;98.2;15.6;14.75;22.5;16.75;882;nan;163
1;1536624052;0;0;0;0;0;0;249;52;15;9;2;3;1;1;0;0;0;0;0;0;0;0;11.73;3.71;98.3;15.6;14.75;22.5;16.75;882;nan;163
1;1536624063;0;0;0;0;0;0;230;49;22;8;2;3;1;1;0;0;0;0;0;0;0;0;11.73;3.71;98.4;15.6;14.75;22.5;16.75;881;nan;163
1;1536624075;0;0;0;0;0;0;250;42;28;7;3;0;1;1;0;0;0;0;0;0;0;0;11.73;3.7;98.4;15.6;14.75;22.5;16.75;881;nan;163
1;1536624087;0;0;0;0;0;0;208;43;16;5;3;1;0;2;2;0;0;0;0;0;0;0;11.73;3.7;98.4;15.6;14.75;22.5;16.75;881;nan;163
1;1536624099;0;0;0;0;0;0;214;44;17;3;2;8;2;0;0;0;0;0;0;0;0;0;11.73;3.7;98.3;15.5;14.75;22.5;16.75;882;nan;162
1;1536624110;0;0;0;0;0;0;235;51;14;8;2;1;2;0;2;0;0;0;0;0;0;0;11.73;3.7;98.4;15.5;14.75;22.5;16.75;881;nan;163
1;1536624122;0;0;0;0;0;0;239;51;18;8;1;1;6;0;1;1;0;0;0;0;0;0;11.73;3.77;98.4;15.5;14.5;22.5;16.75;882;nan;163
1;1536624134;0;0;0;0;0;0;234;43;14;8;5;3;3;0;1;0;0;0;0;0;0;0;11.72;3.74;98.5;15.5;14.5;22.5;16.75;882;nan;163
1;1536624146;0;0;0;0;0;0;224;55;14;12;4;1;4;1;0;0;0;0;0;0;0;0;11.73;3.72;98.5;15.6;14.75;22.5;16.75;881;nan;163
1;1536624157;0;0;0;0;0;0;238;47;13;13;2;2;3;2;0;0;0;0;0;0;0;0;11.73;3.71;98.5;15.5;14.5;22.5;16.75;881;nan;164
1;1536624169;0;0;0;0;0;0;225;43;22;9;1;2;4;1;0;0;0;0;0;0;0;0;11.73;3.7;98.5;15.5;14.5;22.5;16.75;882;nan;163
1;1536624181;0;0;0;0;0;0;248;63;19;3;7;3;2;0;0;0;0;0;0;0;0;0;11.73;3.78;98.5;15.5;14.5;22.5;16.75;881;nan;164
1;1536624192;0;0;0;0;0;0;255;60;18;10;5;1;3;2;0;0;0;0;0;0;0;0;11.73;3.82;98.5;15.5;14.5;22.5;16.75;882;nan;163
1;1536624204;0;0;0;0;0;0;240;47;23;11;1;3;2;2;0;0;0;0;0;0;0;0;11.73;3.69;98.5;15.5;14.5;22.5;16.75;881;nan;163
1;1536624216;0;0;0;0;0;0;212;50;26;7;3;1;0;0;0;1;0;0;0;0;0;0;11.73;3.77;98.4;15.5;14.5;22.5;16.75;881;nan;163
1;1536624228;0;0;0;0;0;0;230;47;15;6;5;2;3;2;0;0;0;0;0;0;0;0;11.73;3.74;98.4;15.5;14.5;22.5;16.5;882;nan;164
1;1536624239;0;0;0;0;0;0;249;62;25;7;3;3;4;2;3;0;0;0;0;0;0;0;11.73;3.72;98.5;15.5;14.5;22.5;16.75;881;nan;163
1;1536624251;0;0;0;0;0;0;210;43;20;6;2;2;4;0;1;1;0;0;0;0;0;0;11.73;3.71;98.5;15.5;14.5;22.5;16.5;881;nan;164
1;1536624263;0;0;0;0;0;0;241;49;17;5;1;5;1;0;0;1;0;1;0;0;0;0;11.75;3.78;98.5;15.5;14.5;22.5;16.75;882;nan;164
1;1536624275;0;0;0;0;0;0;203;44;17;10;1;3;1;2;0;0;0;0;0;0;0;0;11.73;3.74;98.5;15.5;14.5;22.5;16.5;881;nan;164
1;1536624286;0;0;0;0;0;0;223;63;32;9;2;6;6;3;0;0;0;0;0;0;0;0;11.73;3.72;98.6;15.5;14.5;22.5;16.5;881;nan;164
1;1536624298;0;0;0;0;0;0;223;54;18;11;3;3;2;1;0;0;0;0;0;0;0;0;11.73;3.71;98.6;15.5;14.5;22.5;16.5;881;nan;164
1;1536624310;0;0;0;0;0;0;210;52;26;7;5;2;3;1;0;0;0;0;0;0;0;0;11.73;3.78;98.5;15.5;14.5;22.5;16.5;882;nan;164
1;1536624322;0;0;0;0;0;0;210;45;22;7;4;4;2;1;0;0;1;0;0;0;0;0;11.73;3.74;98.6;15.5;14.5;22.5;16.5;881;nan;164
1;1536624333;0;0;0;0;0;0;234;63;27;5;2;1;0;1;0;0;0;0;0;0;0;0;11.73;3.72;98.6;15.5;14.5;22.5;16.5;882;nan;165
1;1536624345;0;0;0;0;0;0;222;47;20;9;4;1;3;0;0;0;1;0;0;0;0;0;11.73;3.64;98.6;15.5;14.5;22.5;16.5;882;nan;164
1;1536624357;0;0;0;0;0;0;219;46;23;7;5;1;4;2;0;1;0;0;0;0;0;0;11.73;3.66;98.6;15.5;14.5;22.5;16.5;881;nan;165
1;1536624368;0;0;0;0;0;0;221;41;17;8;3;3;4;1;0;0;0;0;0;0;0;0;11.73;3.68;98.5;15.5;14.5;22.5;16.5;881;nan;165
1;1536624380;0;0;0;0;0;0;212;52;24;9;3;1;4;3;0;0;0;0;0;0;0;0;11.73;3.76;98.5;15.5;14.5;22.5;16.5;881;nan;164
1;1536624392;0;0;0;0;0;0;243;50;22;6;6;3;2;2;1;0;0;0;0;0;0;0;11.73;3.81;98.5;15.5;14.5;22.5;16.5;882;nan;164
1;1536624404;0;0;0;0;0;0;197;49;20;13;2;2;3;0;1;0;0;0;0;0;0;0;11.73;3.91;98.4;15.5;14.5;22.5;16.5;881;nan;164
1;1536624415;0;0;0;0;0;0;232;57;30;9;1;4;2;1;1;0;0;0;0;0;0;0;11.73;3.98;98.4;15.5;14.5;22.5;16.5;882;nan;164
1;1536624427;0;0;0;0;0;0;253;51;18;7;4;2;2;1;0;0;0;0;0;0;0;0;11.73;4.01;98.4;15.5;14.5;22.5;16.5;882;nan;164
1;1536624439;0;0;0;0;0;0;271;61;17;12;2;4;0;0;0;0;0;0;0;0;0;0;11.73;4.13;98.5;15.5;14.5;22.5;16.5;882;nan;165
1;1536624451;0;0;0;0;0;0;267;53;16;5;3;2;4;2;0;0;0;0;0;0;0;0;11.73;4;98.4;15.5;14.5;22.5;16.5;882;nan;164
1;1536624462;0;0;0;0;0;0;240;32;15;4;3;3;1;0;0;0;0;0;0;0;0;0;11.74;3.83;98.5;15.5;14.5;22.5;16.5;882;nan;165
1;1536624474;0;0;0;0;0;0;217;37;14;11;3;3;2;2;0;0;0;0;0;0;0;0;11.73;3.84;98.7;15.5;14.5;22.5;16.5;881;nan;165
1;1536624486;0;0;0;0;0;0;226;56;25;6;7;3;1;1;0;0;0;0;0;0;0;0;11.73;3.77;98.7;15.4;14.5;22.5;16.5;881;nan;165
1;1536624497;0;0;0;0;0;0;232;76;30;6;2;3;1;0;0;1;0;0;0;0;0;0;11.73;3.82;98.7;15.5;14.5;22.5;16.5;882;nan;165
1;1536624509;0;0;0;0;0;0;256;64;14;9;1;1;0;2;1;1;0;0;0;0;0;0;11.73;3.84;98.7;15.4;14.5;22.5;16.5;881;nan;165
1;1536624521;0;0;0;0;0;0;259;53;29;8;3;5;2;3;1;0;0;0;0;0;0;0;11.73;3.77;98.8;15.4;14.5;22.5;16.5;882;nan;165
1;1536624533;0;0;0;0;0;0;226;40;14;14;4;1;4;0;0;0;0;0;0;0;0;0;11.73;3.81;98.7;15.4;14.5;22.5;16.5;881;nan;165
1;1536624544;0;0;0;0;0;0;262;69;23;13;2;5;3;0;1;0;0;0;0;0;0;0;11.73;4.02;98.6;15.4;14.5;22.5;16.5;881;nan;166
1;1536624556;0;0;0;0;0;0;227;52;18;5;3;4;3;0;0;0;0;0;0;0;0;0;11.73;4.12;98.5;15.4;14.5;22.5;16.5;881;nan;166
1;1536624568;0;0;0;0;0;0;249;64;27;7;6;2;2;2;0;0;0;0;0;0;0;0;11.73;4.29;98.5;15.4;14.5;22.5;16.5;881;nan;165
1;1536624580;0;0;0;0;0;0;250;64;21;7;3;4;4;0;0;0;0;0;0;0;0;0;11.73;4.27;98.5;15.4;14.5;22.5;16.5;882;nan;166
1;1536624591;0;0;0;0;0;0;236;53;19;11;4;4;3;1;3;1;0;0;0;0;0;0;11.73;4.26;98.5;15.4;14.5;22.5;16.5;881;nan;166
1;1536624603;0;0;0;0;0;0;295;62;33;15;2;1;5;1;0;1;0;0;0;0;0;0;11.73;4.26;98.5;15.4;14.5;22.5;16.5;881;nan;166
1;1536624615;0;0;0;0;0;0;235;65;19;4;2;1;5;3;0;1;0;0;0;0;0;0;11.73;4.15;98.5;15.4;14.5;22.5;16.5;881;nan;165
1;1536624627;0;0;0;0;0;0;251;48;22;6;3;2;1;2;0;0;0;0;0;0;0;0;11.73;3.93;98.5;15.3;14.5;22.5;16.5;882;nan;166
1;1536624638;0;0;0;0;0;0;240;53;18;8;1;3;0;4;0;0;0;0;0;0;0;0;11.73;3.82;98.9;15.3;14.5;22.5;16.5;881;nan;166
1;1536624650;0;0;0;0;0;0;230;37;21;6;1;7;1;2;0;0;1;0;0;0;0;0;11.73;3.71;99;15.3;14.5;22.5;16.5;882;nan;165
1;1536624662;0;0;0;0;0;0;208;45;21;7;3;1;0;1;0;1;0;0;0;0;0;0;11.73;3.63;99.2;15.3;14.5;22.5;16.5;881;nan;166
1;1536624673;0;0;0;0;0;0;261;55;24;9;2;1;2;2;1;0;0;0;0;0;0;0;11.73;3.74;99.2;15.3;14.5;22.5;16.5;881;nan;167
1;1536624685;0;0;0;0;0;0;243;52;16;9;4;6;1;1;1;0;0;0;0;0;0;0;11.73;3.88;99.3;15.3;14.5;22.5;16.5;882;nan;166
1;1536624697;0;0;0;0;0;0;262;70;24;5;4;6;2;1;0;0;1;0;0;0;0;0;11.73;3.96;99.3;15.3;14.25;22.5;16.5;881;nan;166
1;1536624709;0;0;0;0;0;0;275;70;26;6;3;5;0;0;0;0;0;0;0;0;0;0;11.73;4.2;99.3;15.3;14.5;22.5;16.5;881;nan;167
1;1536624720;0;0;0;0;0;0;259;68;22;10;3;5;4;1;0;0;1;0;0;0;0;0;11.73;4.23;99.2;15.3;14.5;22.5;16.5;881;nan;167
1;1536624732;0;0;0;0;0;0;253;56;27;3;0;4;1;1;1;0;0;0;0;0;0;0;11.73;4.24;99.2;15.3;14.5;22.5;16.5;882;nan;166
1;1536624744;0;0;0;0;0;0;281;40;20;11;6;4;4;1;0;0;0;0;0;0;0;0;11.73;4.08;99.3;15.3;14.25;22.5;16.5;881;nan;167
1;1536624756;0;0;0;0;0;0;253;47;16;8;1;3;3;0;3;0;0;0;0;0;0;0;11.73;3.98;99.3;15.2;14.25;22.5;16.5;881;nan;166
1;1536624767;0;0;0;0;0;0;229;48;19;5;4;4;0;1;0;0;0;0;0;0;0;0;11.73;3.77;99.4;15.2;14.5;22.5;16.5;881;nan;167
1;1536624779;0;0;0;0;0;0;292;62;17;7;1;6;2;0;0;0;0;0;0;0;0;0;11.73;3.82;99.4;15.2;14.5;22.5;16.25;882;nan;167
1;1536624791;0;0;0;0;0;0;237;43;16;6;2;4;1;0;0;0;0;0;0;0;0;0;11.73;3.84;99.6;15.2;14.25;22.5;16.25;881;nan;167
1;1536624802;0;0;0;0;0;0;245;52;22;9;3;2;1;0;1;1;0;0;0;0;0;0;11.73;3.85;99.6;15.2;14.25;22.5;16.25;881;nan;167
1;1536624814;0;0;0;0;0;0;237;53;26;11;2;6;5;0;0;0;0;0;0;0;0;0;11.73;3.86;99.5;15.2;14.25;22.5;16.25;882;nan;167
1;1536624826;0;0;0;0;0;0;267;49;22;3;1;1;5;1;0;0;0;0;0;0;0;0;11.73;3.78;99.5;15.1;14.5;22.5;16.25;881;nan;167
1;1536624838;0;0;0;0;0;0;246;52;25;5;1;4;2;3;0;0;1;0;0;0;0;0;11.73;3.82;99.5;15.1;14.25;22.5;16.25;881;nan;167
1;1536624849;0;0;0;0;0;0;281;56;27;12;5;2;2;1;1;0;0;1;0;0;0;0;11.73;3.93;99.5;15.1;14.25;22.5;16.25;881;nan;167
1;1536624861;0;0;0;0;0;0;279;52;26;12;4;2;2;1;0;0;0;0;0;0;0;0;11.73;3.9;99.5;15.1;14.25;22.5;16.25;881;nan;167
1;1536624873;0;0;0;0;0;0;276;46;24;6;4;3;0;2;0;0;0;0;0;0;0;0;11.73;3.96;99.5;15.1;14.25;22.5;16.25;882;nan;168
1;1536624885;0;0;0;0;0;0;262;41;18;6;2;2;2;0;0;1;0;0;0;0;0;0;11.73;3.85;99.5;15.1;14.25;22.5;16.25;881;nan;167
1;1536624896;0;0;0;0;0;0;281;60;25;7;4;4;2;1;0;1;0;0;0;0;0;0;11.73;3.86;99.5;15.1;14.25;22.5;16.25;881;nan;167
1;1536624908;0;0;0;0;0;0;259;52;22;11;2;3;2;0;1;0;0;0;0;0;0;0;11.73;3.86;99.6;15.1;14.25;22.5;16.25;881;nan;168
1;1536624920;0;0;0;0;0;0;260;70;16;6;2;3;0;0;0;0;0;0;0;0;0;0;11.73;3.86;99.6;15.1;14.25;22.5;16.25;881;nan;167
1;1536624932;0;0;0;0;0;0;248;64;18;9;4;4;3;2;0;1;0;0;0;0;0;0;11.73;3.86;99.7;15.1;14.25;22.5;16.25;881;nan;168
1;1536624943;0;0;0;0;0;0;265;58;18;5;3;5;1;1;0;0;0;1;0;0;0;0;11.73;3.95;99.7;15.1;14.25;22.5;16.25;882;nan;168
1;1536624955;0;0;0;0;0;0;257;44;20;4;3;3;1;1;0;0;0;0;0;0;0;0;11.73;3.99;99.7;15.1;14.25;22.5;16.25;881;nan;168
1;1536624967;0;0;0;0;0;0;261;73;19;7;5;3;1;1;0;0;0;0;0;0;0;0;11.73;3.93;99.6;15.1;14.25;22.5;16.25;881;nan;168
1;1536624978;0;0;0;0;0;0;235;54;22;10;3;2;1;1;1;1;0;0;0;0;0;0;11.73;3.81;99.8;15.1;14.25;22.5;16.25;881;nan;168
1;1536624990;0;0;0;0;0;0;271;50;18;6;3;3;3;0;0;1;0;0;0;0;0;0;11.73;3.84;99.9;15.1;14.25;22.5;16.25;881;nan;168
1;1536625002;0;0;0;0;0;0;257;57;33;13;1;0;3;2;0;0;1;0;0;0;0;0;11.73;3.85;99.9;15.1;14.25;22.5;16.25;882;nan;168
1;1536625014;0;0;0;0;0;0;253;46;26;13;8;3;1;2;0;0;0;0;0;0;0;0;11.73;3.86;99.9;15.1;14.25;22.5;16.25;881;nan;168
1;1536625025;0;0;0;0;0;0;257;59;23;11;0;2;1;1;0;0;0;0;0;0;0;0;11.73;3.95;99.9;15.1;14.25;22.5;16.25;881;nan;168
1;1536625037;0;0;0;0;0;0;255;45;16;7;2;2;0;0;0;0;0;0;0;0;0;0;11.73;3.84;99.9;15;14.25;22.5;16.25;881;nan;168
1;1536625049;0;0;0;0;0;0;228;54;26;5;1;1;5;1;0;0;0;0;0;0;0;0;11.73;3.69;99.9;15;14.25;22.5;16.25;882;nan;168
1;1536625061;0;0;0;0;0;0;293;63;21;8;1;1;3;0;1;2;0;0;0;0;0;0;11.73;3.78;99.9;15;14.25;22.5;16.25;881;nan;168
1;1536625072;0;0;0;0;0;0;240;51;23;3;1;2;3;1;1;0;0;0;0;0;0;0;11.73;3.82;99.9;15;14.25;22.5;16.25;882;nan;169
1;1536625084;0;0;0;0;0;0;263;49;30;9;1;2;2;0;0;0;0;0;0;0;0;0;11.73;3.76;99.9;15;14.25;22.25;16.25;881;nan;168
1;1536625096;0;0;0;0;0;0;257;63;27;6;7;0;2;2;1;0;0;0;0;0;0;0;11.73;3.73;99.9;15;14.25;22.5;16.25;881;nan;169
1;1536625107;0;0;0;0;0;0;283;54;27;6;1;2;3;2;1;1;0;0;0;0;0;0;11.73;3.79;99.9;15;14.25;22.5;16.25;881;nan;168
1;1536625119;0;0;0;0;0;0;275;37;20;12;5;3;2;0;1;0;0;0;0;0;0;0;11.73;3.75;99.9;15;14.25;22.5;16.25;881;nan;169
1;1536625131;0;0;0;0;0;0;279;52;26;8;0;3;5;1;0;0;0;0;0;0;0;0;11.73;3.8;99.9;15;14.25;22.5;16.25;881;nan;169
1;1536625143;0;0;0;0;0;0;286;70;29;4;2;4;3;0;0;0;0;0;0;0;0;0;11.73;3.83;99.9;15;14.25;22.5;16.25;881;nan;169
1;1536625154;0;0;0;0;0;0;261;46;26;10;6;3;5;0;0;2;0;0;0;0;0;0;11.73;3.85;99.9;15;14.25;22.5;16.25;881;nan;169
1;1536625166;0;0;0;0;0;0;278;54;26;10;2;2;0;2;2;0;0;0;0;0;0;0;11.73;3.85;99.9;14.9;14.25;22.5;16.25;881;nan;170
1;1536625178;0;0;0;0;0;0;278;45;24;10;1;0;5;0;2;1;0;0;0;0;0;0;11.73;3.78;99.9;14.9;14.25;22.5;16.25;881;nan;170
1;1536625190;0;0;0;0;0;0;271;55;23;11;3;3;3;2;0;0;0;0;0;0;0;0;11.73;3.91;99.9;14.9;14.25;22.5;16.25;881;nan;169
1;1536625201;0;0;0;0;0;0;281;64;14;10;1;6;1;3;0;0;0;0;0;0;0;0;11.73;3.88;99.9;15;14.25;22.5;16.25;881;nan;169
1;1536625213;0;0;0;0;0;0;281;73;29;8;5;4;4;0;1;1;0;0;0;0;0;0;11.73;3.96;99.9;14.9;14.25;22.25;16.25;882;nan;169
1;1536625225;0;0;0;0;0;0;253;59;22;6;1;2;0;2;2;1;0;0;0;0;0;0;11.73;3.91;99.9;14.9;14.25;22.25;16.25;882;nan;170
1;1536625236;0;0;0;0;0;0;299;61;19;9;1;5;1;3;0;0;0;0;0;0;0;0;11.73;3.89;99.9;14.8;14.25;22.25;16;881;nan;170
1;1536625248;0;0;0;0;0;0;293;49;31;10;4;2;4;0;0;2;0;1;0;0;0;0;11.73;3.88;99.9;14.8;14.25;22.25;16;882;nan;170
1;1536625260;0;0;0;0;0;0;287;46;24;6;5;3;3;1;2;1;0;0;0;0;0;0;11.73;3.95;99.9;14.8;14.25;22.25;16;881;nan;170
1;1536625272;0;0;0;0;0;0;265;54;28;5;3;6;6;2;0;0;0;0;0;0;0;0;11.73;3.91;99.9;14.8;14.25;22.25;16;882;nan;170
1;1536625283;0;0;0;0;0;0;297;59;25;10;2;1;6;2;0;0;0;0;0;0;0;0;11.73;3.89;99.9;14.8;14.25;22.5;16;881;nan;170
1;1536625295;0;0;0;0;0;0;267;50;21;3;4;3;2;0;0;0;0;0;0;0;0;0;11.73;3.8;99.9;14.8;14.25;22.25;16;882;nan;170
1;1536625307;0;0;0;0;0;0;253;53;20;9;0;7;4;0;0;0;0;0;0;0;0;0;11.73;3.83;99.9;14.8;14.25;22.25;16;881;nan;171
1;1536625319;0;0;0;0;0;0;269;67;21;9;2;2;1;2;0;0;0;0;0;0;0;0;11.73;3.85;99.9;14.8;14.25;22.25;16;881;nan;171
1;1536625330;0;0;0;0;0;0;281;42;27;12;3;5;0;0;0;1;0;0;0;0;0;0;11.73;3.85;99.9;14.7;14.25;22.25;16;882;nan;170
1;1536625342;0;0;0;0;0;0;282;50;29;6;4;3;1;3;0;0;0;0;0;0;0;0;11.73;3.86;99.9;14.7;14.25;22.25;16;881;nan;171
1;1536625354;0;0;0;0;0;0;294;53;23;8;4;4;4;0;1;0;0;0;1;0;0;0;11.73;3.86;99.9;14.7;14;22.25;16;881;nan;171
1;1536625366;0;0;0;0;0;0;298;61;24;6;1;6;2;2;0;0;1;0;0;0;0;0;11.73;3.78;99.9;14.7;14;22.25;16;881;nan;170
1;1536625377;0;0;0;0;0;0;295;51;17;10;1;1;4;1;0;0;0;0;0;0;0;0;11.73;3.82;99.9;14.7;14;22.25;16;882;nan;171
1;1536625389;0;0;0;0;0;0;265;60;21;7;3;4;4;0;0;1;0;0;0;0;0;0;11.73;3.93;99.9;14.7;14;22.25;16;881;nan;171
1;1536625401;0;0;0;0;0;0;281;65;27;18;1;4;6;1;0;1;0;0;0;0;0;0;11.73;4.08;99.9;14.7;14;22.25;16;881;nan;171
1;1536625412;0;0;0;0;0;0;283;49;24;12;1;7;4;0;1;0;0;0;0;0;0;0;11.73;4.16;99.9;14.7;14;22.25;16;881;nan;171
1;1536625424;0;0;0;0;0;0;294;59;30;12;7;4;3;1;0;0;1;0;0;0;0;0;11.73;4.2;99.9;14.6;14;22.25;16;881;nan;172
1;1536625436;0;0;0;0;0;0;261;62;29;11;1;5;5;2;0;0;0;0;0;0;0;0;11.73;4.03;99.9;14.6;14;22.25;16;881;nan;171
1;1536625448;0;0;0;0;0;0;282;57;37;12;5;4;1;0;0;1;0;0;0;0;0;0;11.73;4.04;99.9;14.7;14;22.25;16;881;nan;172
1;1536625459;0;0;0;0;0;0;279;73;26;13;3;4;4;1;1;0;0;0;0;1;0;0;11.73;3.95;99.9;14.6;14;22.25;16;881;nan;172
1;1536625471;0;0;0;0;0;0;303;69;17;7;4;1;3;1;0;0;0;0;0;0;0;0;11.73;4;99.9;14.6;14;22.25;16;882;nan;171
1;1536625483;0;0;0;0;0;0;271;70;21;3;3;5;2;1;0;0;0;0;0;0;0;0;11.73;3.84;99.9;14.6;14;22.25;16;882;nan;172
1;1536625495;0;0;0;0;0;0;271;62;15;10;4;4;3;1;0;0;0;0;0;0;0;0;11.73;3.77;99.9;14.6;14;22.25;16;882;nan;172
1;1536625506;0;0;0;0;0;0;303;70;25;8;2;6;2;2;0;1;0;0;0;0;0;0;11.73;3.81;99.9;14.7;14;22.25;16;881;nan;172
1;1536625518;0;0;0;0;0;0;269;64;26;6;2;1;0;0;1;0;0;0;0;0;0;0;11.73;3.93;99.9;14.6;14;22.25;16;882;nan;172
1;1536625530;0;0;0;0;0;0;287;55;21;8;3;3;3;2;0;1;0;0;0;0;0;0;11.73;3.9;99.9;14.7;14;22.25;16;881;nan;172
1;1536625541;0;0;0;0;0;0;262;62;23;10;8;2;2;1;1;0;0;0;0;0;0;0;11.73;3.88;99.9;14.7;14;22.25;16;881;nan;172
1;1536625553;0;0;0;0;0;0;261;58;26;10;5;3;4;2;0;1;0;0;0;0;0;0;11.73;3.96;99.9;14.7;14;22.25;16;881;nan;172
1;1536625565;0;0;0;0;0;0;318;58;25;9;1;4;3;3;2;0;0;0;0;0;0;0;11.73;4;99.9;14.7;14;22.25;16;881;nan;172
1;1536625577;0;0;0;0;0;0;303;66;27;8;5;10;5;1;0;1;0;0;0;0;0;0;11.73;3.93;99.9;14.7;14;22.25;16;881;nan;172
1;1536625588;0;0;0;0;0;0;273;72;24;7;2;4;10;2;0;1;0;1;0;0;0;0;11.73;3.99;99.9;14.6;14;22.25;16;880;nan;172
1;1536625600;0;0;0;0;0;0;313;63;29;12;4;3;2;1;1;0;0;0;0;0;0;0;11.73;4.02;99.9;14.6;14;22.25;16;882;nan;173
1;1536625612;0;0;0;0;0;0;288;63;20;12;2;4;5;2;0;1;0;0;0;0;0;0;11.73;4.13;99.9;14.6;14;22.25;16;881;nan;172
1;1536625624;0;0;0;0;0;0;303;59;18;18;2;3;0;2;1;0;0;0;0;0;0;0;11.73;4.09;99.9;14.6;14;22.25;16;882;nan;172
1;1536625635;0;0;0;0;0;0;303;63;25;8;5;4;0;1;0;1;0;0;0;0;0;0;11.73;4.07;99.9;14.6;14;22.25;16;882;nan;172
1;1536625647;0;0;0;0;0;0;315;57;33;12;1;5;1;1;0;0;0;0;0;0;0;0;11.73;4.06;99.9;14.6;14;22.25;16;881;nan;173
1;1536625659;0;0;0;0;0;0;285;59;28;7;2;7;3;0;0;1;0;0;0;0;0;0;11.73;4.05;99.9;14.6;14;22.25;16;881;nan;173
1;1536625670;0;0;0;0;0;0;330;55;29;9;2;4;2;1;0;1;0;0;1;0;0;0;11.73;4.05;99.9;14.6;14;22.25;16;881;nan;172
1;1536625682;0;0;0;0;0;0;337;66;22;6;3;2;3;1;0;0;0;1;1;0;0;0;11.73;4.05;99.9;14.6;14;22.25;15.75;882;nan;173
1;1536625694;0;0;0;0;0;0;279;66;24;8;3;2;7;1;0;0;0;0;0;0;0;0;11.73;3.86;99.9;14.5;14;22.25;15.75;881;nan;172
1;1536625706;0;0;0;0;0;0;283;81;25;5;3;1;4;0;3;1;0;0;0;0;0;0;11.73;3.78;99.9;14.5;14;22.25;15.75;882;nan;173
1;1536625717;0;0;0;0;0;0;259;64;24;11;2;6;1;3;0;0;0;0;0;0;0;0;11.73;3.82;99.9;14.5;14;22.25;15.75;882;nan;173
1;1536625729;0;0;0;0;0;0;291;67;23;10;2;6;4;1;0;0;0;0;0;0;0;0;11.73;3.84;99.9;14.5;14;22.25;15.75;881;nan;173
1;1536625741;0;0;0;0;0;0;323;40;32;10;4;3;6;0;0;0;0;0;0;0;0;0;11.73;3.78;99.9;14.4;13.75;22.25;15.75;881;nan;173
1;1536625753;0;0;0;0;0;0;256;52;21;7;4;2;5;0;0;0;0;0;0;0;0;0;11.73;3.82;99.9;14.4;13.75;22.25;15.75;882;nan;173
1;1536625764;0;0;0;0;0;0;291;58;23;7;5;2;5;3;0;1;0;0;0;0;0;0;11.73;3.84;99.9;14.4;13.75;22.25;15.75;882;nan;173
1;1536625776;0;0;0;0;0;0;296;71;15;8;2;4;2;4;1;0;0;0;0;0;0;0;11.73;3.85;99.9;14.4;13.75;22.25;15.75;881;nan;174
1;1536625788;0;0;0;0;0;0;294;49;20;9;3;4;1;1;1;0;0;0;0;0;0;0;11.73;3.86;99.9;14.4;13.75;22.25;15.75;881;nan;173
1;1536625800;0;0;0;0;0;0;288;72;23;10;2;6;2;0;0;0;0;0;0;0;0;0;11.73;3.86;99.9;14.3;13.75;22.25;15.75;881;nan;173
1;1536625811;0;0;0;0;0;0;291;67;31;9;3;7;2;2;0;0;0;0;0;0;0;0;11.73;3.86;99.9;14.3;13.75;22.25;15.75;881;nan;173
1;1536625823;0;0;0;0;0;0;274;68;27;3;1;1;4;2;1;0;0;0;0;0;0;0;11.73;3.95;99.9;14.3;13.75;22.25;15.75;881;nan;173
1;1536625835;0;0;0;0;0;0;275;65;37;9;8;5;2;0;1;0;0;0;0;0;0;0;11.73;3.91;99.9;14.3;13.75;22.25;15.75;881;nan;174
1;1536625846;0;0;0;0;0;0;294;65;31;12;2;3;4;2;1;0;0;0;0;0;0;0;11.73;3.89;99.9;14.3;13.75;22.25;15.75;881;nan;173
1;1536625858;0;0;0;0;0;0;296;71;22;15;4;1;2;2;0;0;0;0;0;0;0;0;11.73;3.96;99.9;14.3;13.75;22.25;15.75;882;nan;173
1;1536625870;0;0;0;0;0;0;253;48;26;13;7;2;3;0;0;1;1;0;0;0;0;0;11.73;3.84;99.9;14.3;13.75;22.25;15.75;881;nan;174
1;1536625882;0;0;0;0;0;0;295;58;26;8;2;3;4;1;1;0;0;0;0;0;0;0;11.73;3.77;99.9;14.2;13.75;22.25;15.75;881;nan;174
1;1536625893;0;0;0;0;0;0;279;63;32;13;4;4;1;4;1;0;0;0;0;0;0;0;11.73;3.82;99.9;14.2;13.75;22.25;15.75;882;nan;174
